KBN,parent_id,marriage_number,relationship_number,adopted,adopted_day
"93421","9342","2","1","",""
"934211","93421","","1","",""
"934212","93421","","2","",""
"934213","93421","","2","",""
"93422","9342","1","1","",""
"934221","93422","","1","",""
"9343","934","1","1","",""
"93431","9343","3","1","",""
"934311","93431","1","1","",""
"9343111","934311","","1","",""
"9343112","934311","","1","",""
"9343113","934311","","1","",""
"934312","93431","1","2","",""
"9343121","934312","","1","",""
"9343122","934312","","1","",""
"9343123","934312","","1","",""
"934313","93431","","2","",""
"934314","93431","1","2","",""
"9343141","934314","","1","",""
"934315","93431","","3","",""
"93432","9343","1","1","",""
"934321","93432","","1","",""
"934322","93432","1","1","",""
"9343221","934322","","1","",""
"93433","9343","1","1","",""
"934331","93433","","1","",""
"9344","934","3","2","",""
"93441","9344","","1","",""
"93442","9344","","1","",""
"94","9","1","1","",""
"941","94","1","1","",""
"9411","941","1","1","",""
"94111","9411","1","1","",""
"941111","94111","","1","",""
"9411111","941111","","1","",""
"941112","94111","","1","",""
"94112","9411","2","1","",""
"9412","941","1","1","",""
"94121","9412","1","1","",""
"941211","94121","","1","",""
"941212","94121","","1","",""
"94122","9412","2","1","",""
"941221","94122","1","1","",""
"9412211","941221","","1","",""
"9412212","941221","","1","",""
"941222","94122","1","1","",""
"9412221","941222","","1","",""
"9412222","941222","","1","",""
"9413","941","1","1","",""
"94131","9413","1","1","",""
"941311","94131","","1","",""
"941312","94131","","1","",""
"94132","9413","1","1","",""
"941321","94132","","1","",""
"941322","94132","","1","",""
"9414","941","1","1","",""
"94141","9414","1","1","B1"," November 19, 1971"
"941411","94141","","1","",""
"941412","94141","","1","",""
"941413","94141","","1","",""
"94142","9414","1","1","B1","November 19, 1971 "
"941421","94142","","1","",""
"941422","94142","","1","",""
"942","94","1","1","",""
"9421","942","2","1","",""
"94211","9421","2","1","",""
"942111","94211","","1","",""
"942112","94211","0","2","",""
"9421121","942112","","1","",""
"9421122","942112","","2","",""
"942113","94211","0","2","",""
"9421131","942113","","1","",""
"94212","9421","1","1","",""
"942121","94212","","1","",""
"942122","94212","","1","",""
"94213","9421","2","1","",""
"9422","942","1","1","",""
"94221","9422","2","1","A1",""
"942211","94221","1","1","",""
"9422111","942211","","1","",""
"942212","94221","1","1","",""
"9422121","942212","","1","",""
"9422122","942212","","1","",""
"942213","94221","1","1","",""
"942214","94221","","1","",""
"942215","94221","1","1","",""
"94222","9422","2","1","A1",""
"942221","94222","","1","",""
"942222","94222","1","1","",""
"9422221","942222","","1","",""
"9422222","942222","","1","",""
"942223","94222","","2","",""
"942224","94222","","2","",""
"94223","9422","1","1","A1","at 2 weeks of age"
"942231","94223","","1","",""
"942232","94223","1","2","",""
"942233","94223","","3","",""
"943","94","0","1","",""
"95","9","1","1","",""
"951","95","1","1","",""
"9511","951","","1","",""
"9512","951","1","1","A1","July 3, 1948"
"95121","9512","1","1","",""
"951211","95121","","1","",""
"952","95","","1","",""
"96","9","1","1","",""
"961","96","2","1","",""
"9611","961","1","2","",""
"962","96","1","1","",""
"9621","962","2","1","",""
"96211","9621","1","2","",""
"962111","96211","","1","",""
"9622","962","1","1","",""
"96221","9622","2","1","",""
"962211","96221","","1","",""
"962212","96221","0","1","",""
"9622121","962212","","1","",""
"962213","96221","","1","",""
"96222","9622","0","1","",""
"9623","962","3","1","",""
"96231","9623","3","1","",""
"962311","96231","1","1","",""
"9623111","962311","","1","",""
"9623112","962311","","1","",""
"962312","96231","","1","",""
"97","9","1","1","",""
"971","97","1","1","",""
"9711","971","1","1","",""
"97111","9711","","1","",""
"972","97","","1","",""
"98","9","","1","",""
"99","9","1","1","",""
"991","99","1","1","",""
"9911","991","2","1","",""
"99111","9911","","1","C2",""
"99112","9911","","1","C2",""
"9912","991","1","1","",""
"99121","9912","1","1","",""
"99122","9912","1","1","",""
"991221","99122","1","1","",""
"9912211","991221","","","",""
"991222","99122","","1","",""
"99123","9912","1","1","",""
"991231","99123","1","1","",""
"9912311","991231","","1","",""
"9912312","991231","","1","",""
"991232","99123","1","1","",""
"9912321","991232","","1","",""
"992","99","1","1","",""
"9921","992","1","1","",""
"99211","9921","","1","",""
"99212","9921","1","1","",""
"993","99","1","1","",""
"9A","9","","1","",""
"9B","9","1","1","",""
"9B1","9B","1","1","",""
"9B11","9B1","1","1","",""
"9B111","9B11","1","1","",""
"9B1111","9B111","","1","",""
"9B112","9B11","","1","",""
"9B12","9B1","1","1","",""
"A","","2","2","",""
"A1","A","2","1","",""
"A11","A1","1","1","",""
"A111","A11","1","1","",""
"A1111","A111","1","1","",""
"A11111","A1111","1","1","",""
"A111111","A11111","","1","",""
"A111112","A11111","","1","",""
"A11112","A1111","1","1","",""
"A111121","A11112","","1","",""
"A111122","A11112","","1","",""
"A11113","A1111","","1","",""
"A11114","A1111","1","1","",""
"A111141","A11114","","1","",""
"A111142","A11114","","1","",""
"A1112","A111","1","1","",""
"A11121","A1112","","1","A1",""
"A11122","A1112","1","1","",""
"A111221","A11122","","1","",""
"A11123","A1112","1","1","",""
"A111231","A11123","","1","",""
"A111232","A11123","","1","",""
"A11124","A1112","1","1","",""
"A111241","A11124","","1","",""
"A1113","A111","1","1","",""
"A11131","A1113","","1","",""
"A11132","A1113","","1","",""
"A11133","A1113","","1","",""
"A11134","A1113","","1","",""
"A1114","A111","1","1","",""
"A11141","A1114","1","1","",""
"A111411","A11141","","1","",""
"A111412","A11141","","1","",""
"A11142","A1114","1","1","",""
"A111421","A11142","","1","",""
"A11143","A1114","","1","",""
"A112","A11","1","1","",""
"A12","A1","1","1","",""
"A121","A12","1","1","",""
"A1211","A121","1","1","",""
"A12111","A1211","1","1","",""
"A12112","A1211","1","1","",""
"A1212","A121","1","1","",""
"A12121","A1212","","1","",""
"A13","A1","1","2","",""
"A131","A13","1","1","",""
"A1311","A131","2","1","",""
"A13111","A1311","1","2","",""
"A131111","A13111","","1","",""
"A131112","A13111","","1","",""
"A131113","A13111","","1","",""
"A13112","A1311","1","2","",""
"A131121","A13112","","1","",""
"A131122","A13112","","1","",""
"A131123","A13112","","1","",""
"A1312","A131","2","1","",""
"A13121","A1312","","1","",""
"A131211","A13121","","1","",""
"A14","A1","1","2","",""
"A141","A14","1","1","",""
"A1411","A141","1","1","",""
"A14111","A1411","","1","",""
"A1412","A141","1","1","",""
"A14121","A1412","","1","",""
"A14122","A1412","","1","",""
"A14123","A1412","","1","",""
"A14124","A1412","","1","",""
"A1413","A141","1","1","",""
"A14131","A1413","","1","",""
"A14132","A1413","","1","",""
"A2","A","","1","",""
"A3","A","1","1","",""
"A31","A3","1","1","",""
"A311","A31","","1","",""
"A32","A3","1","1","",""
"A321","A32","1","1","",""
"A3211","A321","1","1","",""
"A32111","A3211","","1","",""
"A32112","A3211","","1","",""
"A3212","A321","1","1","",""
"A32121","A3212","","1","",""
"A32122","A3212","","1","",""
"A3213","A321","1","1","",""
"A32131","A3213","","1","",""
"A33","A3","0","1","",""
"A4","A","1","1","",""
"A41","A4","","1","",""
"A42","A4","","1","",""
"A5","A","1","1","",""
"A51","A5","1","1","",""
"A511","A51","1","1","",""
"A5111","A511","1","1","",""
"A51111","A5111","","1","",""
"A51112","A5111","","1","",""
"A5112","A511","","1","",""
"A5113","A511","1","1","",""
"A51131","A5113","","1","",""
"A52","A5","1","1","",""
"A521","A52","1","1","",""
"A5211","A521","1","1","",""
"A52111","A5211","","1","",""
"A52112","A5211","","1","",""
"A5212","A521","1","1","",""
"A52121","A5212","","1","",""
"A52122","A5212","","1","",""
"A52123","A5212","","1","",""
"A5213","A521","1","1","",""
"A52131","A5213","1","1","",""
"A52132","A5213","","1","",""
"A5214","A521","1","1","",""
"A52141","A5214","","1","",""
"A52142","A5214","","1","",""
"A522","A52","2","1","",""
"A5221","A522","2","1","",""
"A52211","A5221","","1","",""
"A523","A52","1","1","",""
"A5231","A523","1","1","",""
"A52311","A5231","","1","",""
"A52312","A5231","","1","",""
"A6","A","","1","",""
"A7","A","1","1","",""
"A71","A7","2","1","",""
"A711","A71","2","1","",""
"A7111","A711","","1","",""
"A7112","A711","2","1","",""
"A71121","A7112","","1","",""
"A71122","A7112","","1","",""
"A72","A7","1","1","",""
"A721","A72","1","1","",""
"A722","A72","1","1","",""
"A7221","A722","1","1","",""
"A7222","A722","1","1","",""
"A72221","A7222","","1","",""
"A72222","A7222","","1","",""
"A7223","A722","1","1","",""
"A72231","A7223","","1","",""
"A8","A","1","2","",""
"A9","A","1","2","",""
